Date,Time,Subsystem,Error Code,Error Text,Recovery Class,Major Function,Minor Function,Recommended Action,Root Cause,Times,Debug Text,Source File,
2019/08/27,06:29:40:812,POS,1050748, ERR REPEATABILITY,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0, - Repeatability issue on Plane Index=0xfc0,axis Id=9 name=TBL_LONG,Motion=497 mm or 1/10deg,motionMonitoring.c,550,
2019/08/27,06:29:40:812,POS,1050613, PIB 180V MONITORING,WR, PositionerPower, Speed Degraded, Frt_Component(s)_Positioner_Martek,0,0,  - MPDU: 180V outside limits,poslayer.c,1137,
2019/08/27,06:29:40:790,POS,1050167, CLEAR,DO, GantryAxis, Motion stopped, Frt_2ND_LEVEL_BUMP,0,0, (null),XRImChainPosFront,212,
2019/08/27,06:29:40:780,POS,1050167, Front: FRT 2ND LEVEL BUMP,DO, GantryAxis, Motion stopped, Frt_2ND_LEVEL_BUMP,0,0,  - FRONTAL COLLISION SENSOR ACTIVATED. CLEAR AND TRY AGAIN (4AE6).,saf_safetytask.c,2069,
2019/08/27,06:29:40:770,POS,1050697, EMERGENCY BACKOUT POWER FAILURE,DO, Positioner Power, 0, Frt_Backout_power_or_cables,0,0,  - Emergency Backout Power Failure,poslayer.c,1073,
2019/08/27,06:29:40:760,POS,1050168, Front: FRT Detector BUMP,DO, GantryAxis, 0, Frt_II_BUMP,0,0,  - FRONTAL DETECTOR COLLISION (T:0x4A12 H:0x8 U:0x0000).,saf_safetytask.c,2206,
2019/08/27,06:29:40:750,POS,1050148, ERR MISCELLANEOUS,DO, PosUserInterface, 0, Frt_ERR_MISCELLANEOUS,0,0,   - ~The RACK is reset by task : SCHEDULER~~,lcmcchip.c,258,
2019/08/27,06:29:40:742,POS,1050148, ERR MISCELLANEOUS,DO, PosUserInterface, 0, Frt_ERR_MISCELLANEOUS,0,0,  - POS : CPU reset.,error_task.c,4011,
2019/08/27,06:29:40:741,POS,1050297, POS EVENT LOG,DO, 0, 0, Frt_Component(s)_Positioner_Event_logging,0,0, - Positioner CPU Boot Up (TT:2, ed3:0, tfd:1278 det:0.0.0),error_task.c,3997,
2019/08/27,06:28:54:993,RTA,1200114, Front: Boot Detector warning,DO, XRImDet, control, Frt_Detector_warning,0,0,[FPGA_Driver::update] Detector com error: CDetectorDipb::waitRxCommandDm RX read timeout (350 ms), RX IT never received, 0 RX Command read (last one is: 0 0) ,reportError.cpp,218,
2019/08/26,14:57:30:897,RTA,3400037, User has requested shutdown or power failure has occured,IH, XRSysMgr, control, Operator_power_off,0,0, User has requested Shutdown.,XRPAtlasLogger.cpp,114,
2019/08/26,14:57:30:890,DL ,2810054, DL shutdown when PDU sends power off signal,AR, XRSubSysMgrDL, control, Operator,0,0,(null),Supervisor.cxx,1174,
2019/08/26,14:57:30:792,POS,1050231, Front: FRT Larm AXIS OVER CURRENT,DO, GantryAxis,(null), Frt_Larm_AXIS_OVER_CURRENT,0,0,  - Axis board over current error. Hard over current. Motion halted. (T:0x4ABB H:0 U:0x0100),saf_motionerrors.c,1164,
2019/08/26,14:57:30:772,POS,1050613, PIB 180V MONITORING,WR, PositionerPower, Speed Degraded, Frt_Component(s)_Positioner_Martek,0,0,  - MPDU: 180V outside limits,poslayer.c,1137,
2019/08/26,14:57:30:691,POS,1050273, PIB 48V MONITORING,WR, PositionerPower, Speed Degraded, Frt_Component(s)_Positioner_Martek,0,0,  - MPDU: 48V outside limits,poslayer.c,1111,
2019/08/26,14:57:30:537,RTA,2400113, CAN communication error,WR, XRPeriDevCtrl, physio signal, TSG0084-Physio_Module,0,0,[EcgManager::timerExpired] Physio Bd or Hubican Bd or CAN failure or Ph Bd not present or CAN cables (Physio to Hubican Module and Hubican Module to VCIM) cut, short: no sample received within last 100ms,XRPAtlasLogger.cpp,114,
2019/08/26,14:57:30:471,POS,1050081, PIB 24V KERNEL POWER,WR, PositionerPower, 0, Frt_PIB_24V_KERNEL_POWER,0,0,  - PIB: 24V kernel Failed,pib_task.c,3182,
2019/08/26,14:46:51:322,RTA,600502, Front: Collimator power recovered ; continue,DO, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, Collimator power supply recovered [00000203-00000005-00000004-00000100],XRPAtlasLogger.cpp,114,
2019/08/26,14:46:51:318,RTA,600501, CLEAR,IH, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, (null),XRBeamFormFront,212,
2019/08/26,14:46:46:124,POS,1050233, CLEAR,WR, GantryCPU, no boot, Frt_POS_BOOT,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:40:332,POS,1050171, CLEAR,DO, GantryCPU, 0, Frt_VXWORKS_ERR,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:39:714,POS,1050613, CLEAR,WR, PositionerPower, Speed Degraded, Frt_Component(s)_Positioner_Martek,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:39:702,POS,1050613, PIB 180V MONITORING,WR, PositionerPower, Speed Degraded, Frt_Component(s)_Positioner_Martek,0,0,  - MPDU: 180V outside limits,poslayer.c,1137,
2019/08/26,14:46:36:011,POS,1050233, POS BOOT,WR, GantryCPU, no boot, Frt_POS_BOOT,0,0, - POS : SB/SH communication failure detected, Boot sequence stopped.,newshandlewatchdoglayer.c,179,
2019/08/26,14:46:36:002,POS,1050233, POS BOOT,WR, GantryCPU, no boot, Frt_POS_BOOT,0,0, - POS : TSSC communication failure detected, Boot sequence stopped.,newtsscwatchdoglayer.c,188,
2019/08/26,14:46:35:709,RTA,1000014, CLEAR,WR, XRImChainPos, control, Frt_Lift_AXIS_POT_ENCODER_FAILURE,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:35:592,POS,1050748, CLEAR,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:35:171,POS,1050001, CLEAR,DO, GantryAxis, No Motion, Frt_BUDDY_Carc_AXIS_ENABLE,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:35:163,POS,1050004, CLEAR,DO, GantryAxis, No Motion, Frt_BUDDY_Pivot_AXIS_ENABLE,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:35:161,POS,1050002, CLEAR,DO, GantryAxis, No Motion, Frt_BUDDY_Larm_AXIS_ENABLE,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:34:153,POS,1050259, CLEAR,WR, GantryAxis, 0, Frt_STEPPER_INIT_BOARD_FAILURE,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:34:151,POS,1050233, POS BOOT,WR, GantryCPU, no boot, Frt_POS_BOOT,0,0,  - Stepping board Initialization failure,table_geometry_task.c,1519,
2019/08/26,14:46:34:141,POS,1050259, STEPPER INIT BOARD ERROR,WR, GantryAxis, 0, Frt_STEPPER_INIT_BOARD_FAILURE,0,0,  - Stepping board PRD is FAILED (hw = 0xfc),table_geometry_task.c,1514,
2019/08/26,14:46:33:762,POS,1050749, CLEAR,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:33:721,POS,1050748, ERR REPEATABILITY,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0,  - REPEATABILITY IS INCREMENTED : TBL LONG REFERENCE IS CHANGED,table_geometry_task.c,3622,
2019/08/26,14:46:33:704,POS,1050024, CLEAR,DO, PositionerInternalCom, No Boot, Frt_CPU_PIB_CAN1,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:32:701,POS,1050148, ERR MISCELLANEOUS,DO, PosUserInterface, 0, Frt_ERR_MISCELLANEOUS,0,0,  - pos_can1_write - can_write error (0x9030006) recovered,init_can.c,618,
2019/08/26,14:46:31:220,POS,1050171, VXWORKS ERR,DO, GantryCPU, 0, Frt_VXWORKS_ERR,0,0, - OS failure (4A70), New configuration of the valid relays not sent to PIB,poslayer.c,2474,
2019/08/26,14:46:31:210,POS,1050148, ERR MISCELLANEOUS,DO, PosUserInterface, 0, Frt_ERR_MISCELLANEOUS,0,0,  - pos_can1_write - ERROR - can_write (0x9030006) FAILED.,init_can.c,697,
2019/08/26,14:46:30:210,POS,1050171, VXWORKS ERR,DO, GantryCPU, 0, Frt_VXWORKS_ERR,0,0, - OS failure (4A70), Buzzer ON CAN message failed.,rmlayer.c,967,
2019/08/26,14:46:26:359,POS,1050749, ERR TIMESTAMPING,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0,  - Time Stamping issue on axis id=200 name=TBL_LONG: axis is invalid,degraded_mode_task.c,2411,
2019/08/26,14:46:26:229,POS,1050263, CLEAR,WR, GantryAxis, No Motion, Frt_Lift_Limit_Switch,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:26:219,POS,1050262, CLEAR,WR, GantryAxis, No Motion, Frt_CARC_Limit_Switch,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:26:209,POS,1050261, CLEAR,WR, GantryAxis, No Motion, Frt_PIVOT_Limit_Switch,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:26:208,POS,1050260, CLEAR,WR, GantryAxis, No Motion, Frt_LARM_Limit_Switch,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:46:25:969,POS,1050749, ERR TIMESTAMPING,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0,  - Time Stamping issue on axis id=800 name=TBL_LIFT: axis is invalid,degraded_mode_task.c,2411,
2019/08/26,14:46:25:959,POS,1050749, ERR TIMESTAMPING,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0,  - Time Stamping issue on axis id=400 name=TBL_LAT: axis is invalid,degraded_mode_task.c,2411,
2019/08/26,14:46:25:776,RTA,600501, Front: Collimator power failure ; wait automatic recover,IH, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, Collimator Power Failure [00000202-00000005-00000006-00000100] AngioCollim::stopNode Collimator power failure error,XRPAtlasLogger.cpp,114,
2019/08/26,14:46:25:775,RTA,600104, Front: Collimator Control error Acquisition aborted; re-start,AR, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, Collimator CAN communication failure [00000110-00000001-00000006-09030006],XRPAtlasLogger.cpp,114,
2019/08/26,14:46:25:479,POS,1050148, ERR MISCELLANEOUS,DO, PosUserInterface, 0, Frt_ERR_MISCELLANEOUS,0,0,   - ~The RACK is reset by task : SCHEDULER~~,lcmcchip.c,258,
2019/08/26,14:46:25:469,POS,1050748, ERR REPEATABILITY,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0,  - Repeatability is incremented : Reset on Table Plane,degraded_mode_task.c,2246,
2019/08/26,14:46:25:460,RTA,600104, Front: Collimator Control error Acquisition aborted; re-start,AR, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, Collimator CAN communication failure [00000110-00000001-00000006-00000000],XRPAtlasLogger.cpp,114,
2019/08/26,14:46:25:459,POS,1050748, ERR REPEATABILITY,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0,  - Repeatability is incremented : Reset on Frontal Plane,degraded_mode_task.c,2246,
2019/08/26,14:46:25:458,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,2,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (1218) is out of [890,1193] range,XRPAtlasLogger.cpp,114,
2019/08/26,14:46:25:449,POS,1050297, POS EVENT LOG,DO, 0, 0, Frt_Component(s)_Positioner_Event_logging,0,0,  - Frontal/Lateral (ALL_RESET_LINE) rack has been resetted for a PIB loss of communication,motion_control_task.c,6170,
2019/08/26,14:46:25:439,POS,1050024, CPU PIB CAN1,DO, PositionerInternalCom, No Boot, Frt_CPU_PIB_CAN1,0,0,  - PIB : COM Reset,pib_task.c,1564,
2019/08/26,14:46:25:329,POS,1050001, Front: FRT BUDDY Carc AXIS ENABLE,DO, GantryAxis, No Motion, Frt_BUDDY_Carc_AXIS_ENABLE,0,0,   - disableFromBuddyN,motion_control_task.c,5067,
2019/08/26,14:46:25:319,POS,1050004, Front: FRT BUDDY Pivot AXIS ENABLE,DO, GantryAxis, No Motion, Frt_BUDDY_Pivot_AXIS_ENABLE,0,0,  - disableFromBuddyN,motion_control_task.c,5067,
2019/08/26,14:46:25:309,POS,1050002, Front: FRT BUDDY Larm AXIS ENABLE,DO, GantryAxis, No Motion, Frt_BUDDY_Larm_AXIS_ENABLE,0,0,   - disableFromBuddyN,motion_control_task.c,5067,
2019/08/26,14:46:25:289,POS,1050263, Front: FRT LIFT AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_Lift_Limit_Switch,0,0,  - mcbLimitSwitch,motion_control_task.c,4749,
2019/08/26,14:46:25:279,POS,1050262, Front: FRT CARC AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_CARC_Limit_Switch,0,0,  - mcbLimitSwitch,motion_control_task.c,4749,
2019/08/26,14:46:25:269,POS,1050261, Front: FRT PIVOT AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_PIVOT_Limit_Switch,0,0,  - mcbLimitSwitch,motion_control_task.c,4749,
2019/08/26,14:46:25:261,POS,1050260, Front: FRT LARM AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_LARM_Limit_Switch,0,0,  - mcbLimitSwitch,motion_control_task.c,4749,
2019/08/26,14:46:25:259,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,1,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (1218) is out of [890,1193] range,XRPAtlasLogger.cpp,114,
2019/08/26,14:46:25:257,RTA,1000014, Front: SID lost,WR, XRImChainPos, control, Frt_Lift_AXIS_POT_ENCODER_FAILURE,0,0, SID out of range,XRPAtlasLogger.cpp,114,
2019/08/26,14:46:25:209,POS,1050263, Front: FRT LIFT AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_Lift_Limit_Switch,0,0,  - Extra course switch engaged or 24V failure (4AB6),saf_motionerrors.c,952,
2019/08/26,14:46:09:239,RTA,600502, Front: Collimator power recovered ; continue,DO, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, Collimator power supply recovered [00000203-00000005-00000004-00000100],XRPAtlasLogger.cpp,114,
2019/08/26,14:46:09:236,RTA,600501, CLEAR,IH, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, (null),XRBeamFormFront,212,
2019/08/26,14:46:00:423,POS,1050748, CLEAR,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:59:206,POS,1050613, CLEAR,WR, PositionerPower, Speed Degraded, Frt_Component(s)_Positioner_Martek,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:59:192,POS,1050613, PIB 180V MONITORING,WR, PositionerPower, Speed Degraded, Frt_Component(s)_Positioner_Martek,0,0,  - MPDU: 180V outside limits,poslayer.c,1137,
2019/08/26,14:45:55:446,RTA,1000014, CLEAR,WR, XRImChainPos, control, Frt_Lift_AXIS_POT_ENCODER_FAILURE,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:54:671,POS,1050003, CLEAR,DO, GantryAxis, No Motion, Frt_BUDDY_Lift_AXIS_ENABLE,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:54:661,POS,1050004, CLEAR,DO, GantryAxis, No Motion, Frt_BUDDY_Pivot_AXIS_ENABLE,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:54:659,POS,1050002, CLEAR,DO, GantryAxis, No Motion, Frt_BUDDY_Larm_AXIS_ENABLE,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:53:811,POS,1050749, CLEAR,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:53:611,POS,1050749, ERR TIMESTAMPING,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0,  - Time Stamping issue on axis id=200 name=TBL_LONG: axis is invalid,degraded_mode_task.c,2411,
2019/08/26,14:45:51:811,POS,1050749, CLEAR,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:51:641,POS,1050748, ERR REPEATABILITY,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0,  - REPEATABILITY IS INCREMENTED : TBL LONG REFERENCE IS CHANGED,table_geometry_task.c,3622,
2019/08/26,14:45:51:627,POS,1050024, CLEAR,DO, PositionerInternalCom, No Boot, Frt_CPU_PIB_CAN1,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:51:060,POS,1050749, ERR TIMESTAMPING,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0,  - Time Stamping issue on axis id=200 name=TBL_LONG: axis is invalid,degraded_mode_task.c,2411,
2019/08/26,14:45:51:040,POS,1050263, CLEAR,WR, GantryAxis, No Motion, Frt_Lift_Limit_Switch,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:51:020,POS,1050262, CLEAR,WR, GantryAxis, No Motion, Frt_CARC_Limit_Switch,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:51:011,POS,1050261, CLEAR,WR, GantryAxis, No Motion, Frt_PIVOT_Limit_Switch,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:51:009,POS,1050260, CLEAR,WR, GantryAxis, No Motion, Frt_LARM_Limit_Switch,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:45:50:820,POS,1050749, ERR TIMESTAMPING,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0,  - Time Stamping issue on axis id=800 name=TBL_LIFT: axis is invalid,degraded_mode_task.c,2411,
2019/08/26,14:45:50:811,POS,1050749, ERR TIMESTAMPING,DO, PosUserInterface, 0, Frt_ERR_TIMESTAMPING,0,0,  - Time Stamping issue on axis id=400 name=TBL_LAT: axis is invalid,degraded_mode_task.c,2411,
2019/08/26,14:45:50:577,RTA,600501, Front: Collimator power failure ; wait automatic recover,IH, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, Collimator Power Failure [00000202-00000005-00000006-00000100] AngioCollim::stopNode Collimator power failure error,XRPAtlasLogger.cpp,114,
2019/08/26,14:45:50:575,RTA,600104, Front: Collimator Control error Acquisition aborted; re-start,AR, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, Collimator CAN communication failure [00000110-00000001-00000006-09030006],XRPAtlasLogger.cpp,114,
2019/08/26,14:45:50:280,POS,1050148, ERR MISCELLANEOUS,DO, PosUserInterface, 0, Frt_ERR_MISCELLANEOUS,0,0,   - ~The RACK is reset by task : SCHEDULER~~,lcmcchip.c,258,
2019/08/26,14:45:50:270,POS,1050748, ERR REPEATABILITY,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0,  - Repeatability is incremented : Reset on Table Plane,degraded_mode_task.c,2246,
2019/08/26,14:45:50:261,RTA,600104, Front: Collimator Control error Acquisition aborted; re-start,AR, XRBeamForm, control, Frt_Component(s)_Collimator,0,0, Collimator CAN communication failure [00000110-00000001-00000006-00000000],XRPAtlasLogger.cpp,114,
2019/08/26,14:45:50:260,POS,1050748, ERR REPEATABILITY,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0,  - Repeatability is incremented : Reset on Frontal Plane,degraded_mode_task.c,2246,
2019/08/26,14:45:50:250,POS,1050297, POS EVENT LOG,DO, 0, 0, Frt_Component(s)_Positioner_Event_logging,0,0,  - Frontal/Lateral (ALL_RESET_LINE) rack has been resetted for a PIB loss of communication,motion_control_task.c,6170,
2019/08/26,14:45:50:240,POS,1050024, CPU PIB CAN1,DO, PositionerInternalCom, No Boot, Frt_CPU_PIB_CAN1,0,0,  - PIB : COM Reset,pib_task.c,1564,
2019/08/26,14:45:50:130,POS,1050003, Front: FRT BUDDY Lift AXIS ENABLE,DO, GantryAxis, No Motion, Frt_BUDDY_Lift_AXIS_ENABLE,0,0,   - disableFromBuddyN,motion_control_task.c,5067,
2019/08/26,14:45:50:120,POS,1050004, Front: FRT BUDDY Pivot AXIS ENABLE,DO, GantryAxis, No Motion, Frt_BUDDY_Pivot_AXIS_ENABLE,0,0,  - disableFromBuddyN,motion_control_task.c,5067,
2019/08/26,14:45:50:111,POS,1050002, Front: FRT BUDDY Larm AXIS ENABLE,DO, GantryAxis, No Motion, Frt_BUDDY_Larm_AXIS_ENABLE,0,0,   - disableFromBuddyN,motion_control_task.c,5067,
2019/08/26,14:45:50:109,RTA,2000105, Invalid parameter received,DO, XROpDesc, control, Software_Problem,0,0,[DoseManagementProperty::uponSidSsdSodDistancesChanged] received sid (1218) is out of [890,1193] range,XRPAtlasLogger.cpp,114,
2019/08/26,14:45:50:090,POS,1050263, Front: FRT LIFT AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_Lift_Limit_Switch,0,0,  - mcbLimitSwitch,motion_control_task.c,4749,
2019/08/26,14:45:50:080,POS,1050262, Front: FRT CARC AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_CARC_Limit_Switch,0,0,  - mcbLimitSwitch,motion_control_task.c,4749,
2019/08/26,14:45:50:070,POS,1050261, Front: FRT PIVOT AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_PIVOT_Limit_Switch,0,0,  - mcbLimitSwitch,motion_control_task.c,4749,
2019/08/26,14:45:50:060,POS,1050260, Front: FRT LARM AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_LARM_Limit_Switch,0,0,  - mcbLimitSwitch,motion_control_task.c,4749,
2019/08/26,14:45:50:057,RTA,1000014, Front: SID lost,WR, XRImChainPos, control, Frt_Lift_AXIS_POT_ENCODER_FAILURE,0,0, SID out of range,XRPAtlasLogger.cpp,114,
2019/08/26,14:45:50:010,POS,1050262, Front: FRT CARC AXIS SWITCH ENGAGED,WR, GantryAxis, No Motion, Frt_CARC_Limit_Switch,0,0,  - Extra course switch engaged or 24V failure (4AB6),saf_motionerrors.c,952,
2019/08/26,14:16:49:178,RTA,410011, CLEAR,WR, XRAppDir, control, FLUORO_UPS,0,0, (null),XRAppDir,212,
2019/08/26,14:16:29:525,RTA,410011,"ALARM (!! , 2.15) - Load on Inverter (OFF)",WR, XRAppDir, control, FLUORO_UPS,0,0, Battery loading,XRPAtlasLogger.cpp,114,
2019/08/26,14:16:19:456,POS,1050173, CLEAR,DO, GantryCPU, 0, Frt_INVALID_CMD,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:16:19:455,POS,1050173, ARCNET INVALID CMD,DO, GantryCPU, 0, Frt_INVALID_CMD,0,0, - RECEIVED COMMAND FAILURE (T:0x0x4A00 H:9a U:0), Frontal Unknown Command.,Frontal_atlas_cmd_interpreter.c,1396,
2019/08/26,14:16:19:454,POS,1050748, CLEAR,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:16:19:452,POS,1050168, CLEAR,DO, GantryAxis, 0, Frt_II_BUMP,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:16:19:450,POS,1050148, CLEAR,DO, PosUserInterface, 0, Frt_ERR_MISCELLANEOUS,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:16:19:449,POS,1050613, CLEAR,WR, PositionerPower, Speed Degraded, Frt_Component(s)_Positioner_Martek,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:16:19:218,POS,1050613, PIB 180V MONITORING,WR, PositionerPower, Speed Degraded, Frt_Component(s)_Positioner_Martek,0,0,  - MPDU: 180V outside limits,poslayer.c,1137,
2019/08/26,14:16:19:208,POS,1050748, ERR REPEATABILITY,DO, PosUserInterface, 0, Frt_ERR_REPEATABILITY,0,0, - Repeatability issue on Plane Index=0xfc0,axis Id=9 name=TBL_LONG,Motion=497 mm or 1/10deg,motionMonitoring.c,550,
2019/08/26,14:16:19:197,POS,1050167, CLEAR,DO, GantryAxis, Motion stopped, Frt_2ND_LEVEL_BUMP,0,0, (null),XRImChainPosFront,212,
2019/08/26,14:16:19:187,POS,1050167, Front: FRT 2ND LEVEL BUMP,DO, GantryAxis, Motion stopped, Frt_2ND_LEVEL_BUMP,0,0,  - FRONTAL COLLISION SENSOR ACTIVATED. CLEAR AND TRY AGAIN (4AE6).,saf_safetytask.c,2069,
2019/08/26,14:16:19:178,POS,1050697, EMERGENCY BACKOUT POWER FAILURE,DO, Positioner Power, 0, Frt_Backout_power_or_cables,0,0,  - Emergency Backout Power Failure,poslayer.c,1073,
2019/08/26,14:16:19:168,POS,1050168, Front: FRT Detector BUMP,DO, GantryAxis, 0, Frt_II_BUMP,0,0,  - FRONTAL DETECTOR COLLISION (T:0x4A12 H:0x8 U:0x0000).,saf_safetytask.c,2206,
2019/08/26,14:16:19:158,POS,1050148, ERR MISCELLANEOUS,DO, PosUserInterface, 0, Frt_ERR_MISCELLANEOUS,0,0,   - ~The RACK is reset by task : SCHEDULER~~,lcmcchip.c,258,
2019/08/26,14:16:19:150,POS,1050148, ERR MISCELLANEOUS,DO, PosUserInterface, 0, Frt_ERR_MISCELLANEOUS,0,0,  - POS : CPU reset.,error_task.c,4011,
2019/08/26,14:16:19:150,POS,1050297, POS EVENT LOG,DO, 0, 0, Frt_Component(s)_Positioner_Event_logging,0,0, - Positioner CPU Boot Up (TT:2, ed3:0, tfd:1278 det:0.0.0),error_task.c,3997,
2019/08/26,07:57:07:812,DL ,2810054, DL shutdown when PDU sends power off signal,AR, XRSubSysMgrDL, control, Operator,0,0,(null),Supervisor.cxx,1174,
2019/08/26,07:57:07:793,RTA,3400037, User has requested shutdown or power failure has occured,IH, XRSysMgr, control, Operator_power_off,0,0, User has requested Shutdown.,XRPAtlasLogger.cpp,114,
